User,Text
@Vulinh93,"Hôm đi concert ngồi cạnh mình là một cô hơn 60 tuổi, mua vé đi concert 1 mình. Hầu như bài nào của anh thì cô cũng thuộc, thậm chí nghe nhạc dạo cô đọc tên bài hát nhanh hơn mình nhiều. hihi. Thấy sao mà đáng yêu, trân quý cô và tự hào anh Thiên nhiều."
@nguyentunglam307,"Gần 4 tiếng,  hơn 30 bài hát. đỉnh thật sự"
@ThoaVo-en2eo,Mê QT
@PhucNguyen-i8r6m,Hoàn hảo từ nhạc tới ca tuyệt voi
@quandinh829,Quốc thiên bài này rất hay đấy bạn đồng niên ah
@oanphanphu6528,that su qua hay
@NgọcOanhNguyễnThị-z3g,Mê cả người cả nhạc.
@quanangxuan5681,Đỉnh kao của âm nhạc ❤
@PhuongTran-tx9ut,Kẻ say tình nghe da diết quá💛
@LidaMi-18,QT chỉ cần ngồi im là chạm tới hàng ngàn trái tim rùi!
@PhúcTrần-e4d,"Nghe mãi thoi, ko biết chán là gì, sao mà lụy bài này quá đii"
@linhthichba5,Chỉ nghe mỗi đoạn Saxophone!
@nhijessica7704,"Anh cứ sơmi trắng, hát live cùng khán giả bên dưới, hát bằng cả trái tim và up lên YouTube là sẽ auto lọt to.p tren.ding ngay thôi ạ hẹ hẹ hẹ!"
@trinhlethi3744,khúc nhạc đầu hay thật
@besamcute9907,U mê u mê u mê
@nguyenhuong9785,"nghe anh hát bài này cũng vài lần rồi mà hôm SKYnote vẫn ngẩn ngơ vì khung cảnh và giọng hát quá đẹp, từng nốt cao nốt trầm đều rung động lắm"
@hangtran3722,Nghe mà đau tim luôn á ❤❤❤
@nguyentronghuy2313,Hay quá anh
@huynhkha5701,.
@thaophuong235,"QT cứ mạnh dạn sắm tủ sơ mi trắng đen thôi, đủ làm chị em u mê…ko cần sắm gì nhiều phí công 😂😊"
@HàQuangVinh-s9b,Mới vào tiếng saxophone 🎉🎉🎉🎉
@ThủyKim-j9c,Lời bài hát rất hay ❤❤❤
@nisokiu8780,"outfit này của Quốc Thiên là Thần, lại còn giọng hát này nữa!!!!!!!!!!!!"
@ngaquynh8620,Sáng ngày nào cũng phải nghe ít 1 lần 🤭
@Fate28,Ko rõ ai làm trái tim Kẻ say tình này tan nát?
@kieuloantran-t2b,Sao mình  thấy  Thiên  đăng  trên story  chỉ  có  #9  thôi!
@LeTuyetHp,A muốn 1 lần e nói xem hạnh phúc là gì đây e hỡi???
@cuongsong8020,Tôi không thể thoát ra được đoạn điệp khúc.
@MinhNguyen79,"Tui buồn cười, trên tt có 1 ông cover cũng khá hay, nhưng hát trên bàn tiệc nên toàn ng vô còm là kẻ say rượu 😂. Tui nghi bài này sắp trở thành bài nhạc quốc dân bên bàn rượu rồi quá"
@TùngChấnSơn,hay quá hay luôn
@AnhNguyetNguyenThi-xf5mw,Quốc Thiên mặc sơ mi trắng hát Kẻ Say Tình là đỉnh
@thuhatrinh365,Sáng giờ các mọi người nhậu hết bao nhiêu ly men tình rồiiii :))))
@phhhhhhh.2303,Đỉnh thật sự
@besamcute9907,Luôn ủng hộ anh Thiên
@63phamthanhquy55,"Anh biết là buồn lắm chứ 
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc 
Nước mắt tràn vào trong chiếc cốc trên tay 
Chỉ muốn say để quên đi những đọa đày 
Một kẻ yếu đuối đóng vai một người say 

Anh đã cố giả vờ hạnh phúc 
Để tháng năm kia quay lưng giã từ 
Nhưng càng cố lại càng đau đớn 
Khiến vết thương kia thêm rộng lớn 
Kẻ say tình thì làm gì có tháng năm đâu 
Chỉ giống như toa cuối ga tàu 
Mãi mãi là người đến sau 


/Chor:/
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì 
Buồn đau là anh, cay đắng cũng chỉ là anh 
Anh muốn một lần em nói xem 
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao 

Bao lời dối trá anh đã tha thứ cho em bằng tất cả 
Bỏ hết ngoài tai những lời nói người đời dèm pha 
Nhưng đến cuối cùng anh cũng hiểu ra 
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@LeTuyetHp,Chỉ muốn say để quên đi những đoạ đầy...
@hoaidiemvu6558,Mây luôn ở đây ủng hộ Quốc Thiên 🌹🌹🌹
@haido2857,"Nỗi da gà ạ, thực lực là đây ❤🎉"
@hoaithu138,Chỉ cần đứng hát là đã toả sáng rùi 🩵
@tunghoang3172,Ra bản này mp3 đi ạ
@trungtrung6899,tuyệt phẩm nhân gian
@thienka2084,❤
@hoangothuy2263,Hay thật sự!!!
@Sumobaby-MinhHieu,Đỉnh của chóp 🎉
@quynhnga1236,"Tốp 5 bảng music, tốp 3 bảng overall lun cả nhà ơi"
@trucphan2328,"Lên 5 ròi cả nhà ơi, sao mà trộm vía quá, tuyệt cả là vời, thẳng tiến lên top 1 thoiiii"
@PhúcTrần-e4d,Lên hạng 5 rồi. Có đỉnh quá ko dạ. Đã quá
@covabetv1272,Chưa có bản karaoke nhi
@HảiLê-n1c,Idol mãi đỉnh ❤
@nhunghuynh6321,"Không biết hôm nay tôi đã nghe bao nhiêu lần rồi, say quá say"
@itsjohnbaldo,As someone from the Philippines 🇵🇭 I always amazed by how talented you are Quoc Thien! How I wish I could also watch you live in Vietnam. I can’t understand the song but I feel the emotion everytime you sing 😍🙏🏻
@HảiYếnNguyễn-o1p,"TQT chỉ cần mặc sơ mi trắng và ngồi yên hát như vậy cũng đủ làm nhấn chìm vạn người vạn vật rồi :)))🎉.
.
."
@moctom1223,Ko có cái đoạn dạo đầu trc khi vô bài nhỉ
@nhijessica7704,CÁC MÂY LÀ NHỮNG KẺ SAY THIÊN! :x
@amy_ne_92,"Kẻ Say Tình hay quá ạ….
SKYNote luôn đỉnh…."
@MạnhthếLê,"Lời bài hát quá đỉnh , quốc thiên quá hay . Sự kết hợp tuyệt đỉnh công phu"
@YenNguyen-fu5ii,Cám ơn a đã hát trở lại ❤️❤️❤️ . Đôi mắt này mà hát tình ca thì 😍😍😍😍
@babymisstenny,Hay quá “dì lệ” ơi😂
@LeTuyetHp,Kẻ lụy tình
@HiepMy-tk2ym,❤❤❤từ tt qua đây.còn st hat hay noi tieng nhu nào mà sao mjk chua bao gio mjk nghe
@nhijessica7704,"Vì em hãy còn SON nên Anh nguyện làm Kẻ Say Tình <3 
https://youtu.be/SQY1fMKR3N4?si=Vcq97r3Mb3jKj40m"
@xuanphuonghoang9529,Anh Thiên hát live Vuýp
@vietnguyenhuy467,"Hit a ơi, bản phối với kèn này hay quá :)))"
@duvinhac,Hay quá ❤
@springintheair12,Lâu lâu lại thấy anh ấy leo hạng :v
@khanglamvan9064,Dát vàng lỗ tai thật ❤❤
@hoa14389,"Lần đầu nghe "" Kẻ say tình"" ở nhà hát Hồ Gươm em đã không thể thoát ra được 🩵"
@trantronghai515,Kẻ Say Tinh viral quá.  Mong Quốc Thiên sớm có bighit  của mình
@raquy1995,thích intro khúc đầu ghê
@thuylinhdinh945,"QT mà live thì “đỉnh” luôn rồi, càng nghe càng “say” ❤"
@thuyetpham8078,Ủng hộ QT
@thuyetpham8078,Hay quá
@ucmanhnguyen1224,Trông điện ảnh quá ôiiiiiii
@thuvoanh4708,"Chúc mừng anh, bài hát phá đảo"
@LeTuyetHp,"Tiết mục Kẻ say tình này thật xuất sắc từ phần nghe đến phần nhìn, 100 điểm"
@lannguyen3655,Ngày nào e cũng nghe a ạ ❤
@nhijessica7704,Mặc dù hơi chếnh choáng say thế mà bạn Say của chúng ta vẫn leo lên đến top 6 YouTube Charts rồi nè cả nhà mình ơiiiii!
@LeTuyetHp,Kẻ say tình mặc áo sơ mi trắng thì làm gì có tháng năm đâu
@besamcute9907,Một kẻ yếu đuối đóng vai một người say
@Hannah.socute14,"Bài này hát hay, phối hay, visual đỉnh chóp!"
@LidaMi-18,QT hát live là phá đảo nè! Bảo sao show nào của QT cứ phải đi nghe bằng được ❤
@TuanTran-df8tm,"Gần như hoàn hảo, từ phần nghe đến phần nhìn 💯"
@NguyenThiHaiYen-w5o,Thật tuyệt vời❤❤❤❤❤
@PhúcTrần-e4d,"Trộm vía top 6 ròi đó ạ, tuyệt vời quá đi, kỉ lục ròi nạ, hy vọng tiếp tục tăng"
@Mây-z9z5r,Trộm vía quá 6 r ạ 🎉🎉🎉🎉
@LeTuyetHp,Kẻ say tình làm gì có tháng năm đâu ..
@taynguyen4131,Xin hỏi ai thỏi saxophone vậy ạ
@trivu3223,Nghe đi nghe lại bài này vì tiếng saxophone chứ ko phải vì giọng hát của Quốc Thiên :)) ko đánh giá quá cao giọng hát này
@PhamHao-r7d,"Phiên bản Premium của Kẻ say tình này làm mình lụy từ hôm concert SKYNote tới giờ, không thoát nổi."
@thulienlethi2533,Số 7 YT òi nhoa
@thanhhuongphaninh6899,Hay xuất sắc
@nguyetnguyen7206,"Không cần phải làm quá nhiều thứ xung quanh, đối Quốc Thiên chỉ cần giọng hát của anh ấy là đủ chạm đến trái tim mọi người"
@khanhbui4940,Dính bài này từ tháng 7 tới giờ nge bản này xuất sắc 100₫
@HânTrầnTrúc-t8j,Mê quá giọng ca này khung cảnh này
@NgocThuyANTV,"Nghe qua youtube chỉ 10đ thôi, còn nghe a Thiên hát live phải 100đ huhu"
@LanPhươngNguyễnThị-b1c,Nghe từ sáng đến tối nghiện rồi phải làm sao đây a Thiên ơi❤❤❤
@HảiNguyễn-n8h7v,hay
@NGANGUYỄN-j2q9l,"Bài hát rất hay với giọng hát quá mượt , tự xự của Quốc Thiên thì quá xuất sắc"
@SƠNCƯỜNGPHÁTCTYCỔPHẦNSX-TM-DV,hay quá
@HaPham-zu2id,Ê chữ mê ❤❤❤
@NguyenThanhDung_Dzung,"1 câu chuyện của chàng trai khi đánh mất người mình yêu, day dứt luyến tiếc"
@thaophuong235,"Bỏ lỡ Skynote DL nên m đã lên mục tiêu phải có mặt ở Skynote 2025. Và m đã đạt đươc, thật hạnh phúc"
@AustinTrinh68,I LOVE QUOC THIEN <3
@thihuongnguyen8004,Những bài hát ở skynote cuả Thiên chưa ra hết.mong ekip sớm ra cho fan được nghe 😢. Mong mỏi từng ngày
@nguyenquang1284,"Bản sax 🎷 đỉnh quá ! 
Không thua gì tình em là đại dương"
@nhijessica7704,"Ngày 28/12 này Anh Quốc Thiên có liveshow SKYNOTE IN USA tại PECHANGA RESORT CASINO nhé, mọi người vào phây Casino Entertainment mua vé nha ạ!"
@atnguyenvan9865,"Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say

Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn

Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau

Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao

Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ

Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn

Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau

Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem

Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá
Anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha

Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ

Đến cuối cùng anh cũng hiểu ra
Chẳng có hạnh phúc giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@thuhatrinh365,"Say, say nữa, say mãi! Say giọng hát, say tiếng kèn saxophone, say lời bài hát, say outfit, say SKYNote, say Quốc Thiên!!!"
@LeTuyetHp,Anh đã cố giả vờ hạnh phúc nhưng đến cuối cùng a đã hiểu ra
@kenhrac7439,Mất đoạn dạo sax. Tiếc ghê
@MaiNguyen-fj6zx,"Bài hát cũng rất hay, nhưng có lẽ nhiều yếu tố mới tạo nên tác phẩm tuyệt đến vậy. Giọng hát 10đ của Quốc Thiên, bản phối nâng niu từng nốt nhạc của nhạc sĩ Hoài Sa, và nhất là sân khấu SKYNote đã làm thăng hoa tất cả các tiết mục. Luôn chờ đợi anh Thiên ở SKYNote, nơi sân khấu thuộc về anh, và Mây đến chỉ vì anh."
@Mây-z9z5r,Trộm vía 8 r tuyệt vời quá ạ🎉❤
@NguyenKhanh0803,Bài nào ổng live trong SKYNote cũng hay nhức nhối
@sasieusaucover369,Hát gì mà hay vậy em k gay nhưng yêu anh mất rồi Quốc Thiên❤
@thanhthaoangthi4514,"Vào intro nghe nổi da gà luôn,😊"
@trucphan2328,"KẺ SAY TÌNH bài hát này của anh đúng kiểu chinh phục khán giả từ từ, ra mắt từ tháng 7 phiên bản phòng trà dù rất hay nhưng chưa được chú ý nhiều, nhưng dần dần, các phiên bản sau anh đã hát ngày càng hay hơn nữa và đã thu hút được nhiều người nghe hơn, và đến bây giờ, 1 phiên bản SKYNote siêu đỉnh đã thực sự giúp bài hát này bùng nổ, ko còn gì tuyệt vời hơn 1 bài hát của chính anh Thiên và anh đã mang tiếng hát tuyệt vời của anh lan toả dần đến khán giả và bùng nổ như này ❤"
@LNDTV-tw1uw,Hay quá
@TranDominic312,Get top!
@kieuloantran-t2b,Youpi !🎉🎉🎉🎉
@sakurahanh1455,"Từ ngày ca khúc này được hát Live ở Skynote 2025 và bản này được trình làng , ngày nào mình cũng phải nghe nó nhiều lần. Thật là lạ vì mình chẳng thất tình nhưng vẫn cảm được hết cái hồn của bài hát mà Quốc Thiên đã chuyển tải đến người nghe một cách tài tình đầy cảm xúc qua giọng hát tuyệt vời ! Mong vài này tiếp tục leo lên top trending nhanh nhất ! Em xứng đáng Quốc Thiên ơi ❤"
@TrinhinhThang-xo8sv,"Lời bài hát : 
 Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá
Anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Đến cuối cùng anh cũng hiểu ra
Chẳng có hạnh phúc giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@NguyễnBùiPhúcLâm,"Chúc mừng QT có 1 bản live hoàn hảo, mong cho QT sẽ nhanh lên hạng! Fan vào điểm danh nào"
@ItsToanLam,Wow...This song is beautiful and Quốc Thiên has amazing vocal 😍
@hoaidiemvu6558,QT hát nhạc buồn nhưng ko não nề như người khác mà nghe rất dễ chịu ❤️❤️❤️❤️
@accmot3365,Bánh mỳ cúc hiên điểm danh nào
@MinhNguyen79,"Lên số 9 rồi bà con ơi, đã cắt bỏ được số 1. Chúc mừng, chúc mừng"
@kyduong2205,Nghe quả saxophone cuốn quá.
@LeVanThuan95,Màu nhạc bài này y như một số hit thời 8x 9x đời đầu 😊
@minhtrinhha7853,"Tự dưng tui nghe đoạn intro này mà trong đầu cứ nghĩ tới bài ""Rất lâu rồi mới khóc"", cảm giác nó hợp nhau sao sao ý"
@ThưPhạm-e7n,Hk lẽ 18.12 này...
@NhậtHoàiNguyễn-n7e,"Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
